participantid,extraversionbig5,agreeable,neuroticismbig5,conscientiousnessbig5,opennessbig5,income,education,totalallowance,assignedallowancelevel,stdactions,z_extraversionbig5,z_agreeable,z_neuroticismbig5,z_conscientiousnessbig5,z_opennessbig5,z_net_income,z_stdactions,reducation,weighted_ttp,min_weighted_ttp,max_weighted_ttp,weighted_ttp06,choice_length_deterministic,bs_weighted_loyalty,weighted_loyalty,min_weighted_loyalty,max_weighted_loyalty,weighted_loyalty15,choice1_loyalty_deterministic,choice2_loyalty_deterministic,choice3_loyalty_deterministic,choice4_loyalty_deterministic,choice5_loyalty_deterministic,WTP_calculated,z_WTP_calculated,min_WTP_calculated,max_WTP_calculated,WTP_calculated15,choice1_WTP_deterministic,choice2_WTP_deterministic,choice3_WTP_deterministic,choice4_WTP_deterministic,choice5_WTP_deterministic,WTP_noincome,weighted_WTP_categorical,z_WTP_categorical,RT_calculated_hs,z_RT_calculated_hs,min_RT_calculated,max_RT_calculated,RT_calculated15,choice1_RT_deterministic,choice2_RT_deterministic,choice3_RT_deterministic,choice4_RT_deterministic,choice5_RT_deterministic,RT_noincome_hs,weighted_RT_categorical,z_RT_categorical,Flexibility_calculated_ivw,z_Flexibility_calculated_ivw,anchored_flexibility,z_anchored_flexibility,min_Flexibility_combined,max_Flexibility_combined,Flexibility_combined15,choice1_flex_deterministic,choice2_flex_deterministic,choice3_flex_deterministic,choice4_flex_deterministic,choice5_flex_deterministic,sWTP_calculated,min_sWTP_calculated,max_sWTP_calculated,sWTP_calculated15,choice1_WTP_calculated_stoc,choice2_WTP_calculated_stoc,choice3_WTP_calculated_stoc,choice4_WTP_calculated_stoc,choice5_WTP_calculated_stoc
1027,3.6,3.966666667,2.6,3.4,4.4,13269.01519,1,12,1,0.3535533845,0.06029396132,1.12678194,-0.1493391693,-0.4594691396,0.6694304347,-0.8506249785,-1.233235002,0,0.01202866994,-0.07178839296,0.1379993707,2.397156,2,0.04159442335,1.159772635,3.400620699,-3.031393766,4,5,2,,,,-0.6028679609,-0.8658192754,-1.397873402,5.470183372,1,3,2,1,4,5,-0.009131734259,-0.7359740734,-1.122843504,-0.01093170978,-0.1673716903,-2.646594286,3.333152533,3,1,3,5,,,-0.005084346514,-0.01191504672,-0.1824411005,0.06225132942,0.5401251316,0.09678509831,0.1211501807,-2.965258121,3.648804188,3,3,1,5,,,-0.4209337533,-1.859476447,3.782505274,2,2,1,4,5,
1030,3.9,3.25,2.8,3.5,4.5,35927.88756,1,128,4,1.035098314,0.4895052314,-0.7931804657,0.1430731863,-0.2807866931,0.8667362928,0.4286985993,-0.2239639014,0,-0.0212860629,-0.07178839296,0.1379993707,1.444359422,1,-0.0198343657,-0.553039372,3.400620699,-3.031393766,2,1,4,5,2,,0.3476108313,0.499227345,-1.397873402,5.470183372,2,2,1,4,5,,0.04837920517,0.2977108955,0.473059684,0.07387445867,1.13106668,-2.646594286,3.333152533,4,3,5,,,,0.07092749327,0.07337059826,1.123442292,-0.02473907545,-0.2146491706,-0.2169778496,-0.2716007531,-2.965258121,3.648804188,3,3,1,5,,,1.186634898,-1.859476447,3.782505274,3,1,4,5,,
1033,3.7,3.283333333,2.7,2.9,3.5,8221.622067,1,12,1,1.414213538,0.2033643872,-0.7038798928,-0.003132989397,-1.352881312,-1.106321931,-1.13560164,0.3374518454,0,-0.02786321007,-0.07178839296,0.1379993707,1.256253958,1,-0.03589909896,-1.000970483,3.400620699,-3.031393766,2,1,4,5,2,,-0.767937243,-1.102886438,-1.397873402,5.470183372,1,3,2,1,4,5,0.02471270412,-0.7162695527,-1.09242177,0.04965128005,0.7601938844,-2.646594286,3.333152533,3,1,3,5,,,0.05745762959,0.05062692985,0.7751939893,-0.1278140694,-1.108981729,-0.7473733425,-0.9355202317,-2.965258121,3.648804188,2,4,3,1,5,,-1.30340445,-1.859476447,3.782505274,1,3,2,1,4,5
1034,4.9,2.816666667,2.8,3,5,47901.79692,1,200,5,0.3535533845,1.920209408,-1.954087973,0.1430731863,-1.174198866,1.853265405,1.104747415,-1.233235002,0,-0.07178839296,-0.07178839296,0.1379993707,0,0,-0.05897733197,-1.644458294,3.400620699,-3.031393766,2,1,4,5,2,,0.9466298819,1.359519005,-1.397873402,5.470183372,3,1,4,5,,,0.1755161881,1.306144238,2.029976845,0.2177014202,3.333152533,-2.646594286,3.333152533,5,5,,,,,0.2101071775,0.2212576717,3.387871027,-0.06645355374,-0.5765858293,-0.7407481074,-0.9272271395,-2.965258121,3.648804188,2,4,3,1,5,,1.075111508,-1.859476447,3.782505274,3,1,4,5,,
1036,3.5,4.3,2.6,3.7,4.5,37105.49235,2,128,4,0.7440237999,-0.08277645707,2.019787788,-0.1493391693,0.07657819241,0.8667362928,0.4951863587,-0.6550039053,1,0.06460681558,-0.07178839296,0.1379993707,3.900883436,3,0.07278034836,2.0293262,3.400620699,-3.031393766,4,5,2,,,,0.3142197728,0.4512721896,-1.397873402,5.470183372,2,2,1,4,5,,-0.03142029792,0.2179114074,0.3498574793,-0.055536028,-0.8502932191,-2.646594286,3.333152533,2,2,1,3,5,,-0.05894003808,-0.05649693683,-0.8650735021,0.1348280907,1.169839144,0.7136284113,0.8932802081,-2.965258121,3.648804188,3,3,1,5,,,0.4472972155,-1.859476447,3.782505274,3,1,4,5,,
1037,4.4,2.866666667,2.4,4.4,4,18608.75928,1,32,2,0.8345229626,1.204857349,-1.820137143,-0.4417515099,1.327355266,-0.119792819,-0.5491421819,-0.5209875107,0,-0.04740182683,-0.07178839296,0.1379993707,0.6974523067,0,-0.06944277883,-1.936265111,3.400620699,-3.031393766,1,3,1,4,5,2,-0.2658507526,-0.381806165,-1.397873402,5.470183372,1,3,2,1,4,5,0.117450498,-0.3072336912,-0.4609124959,0.0562665835,0.8614785075,-2.646594286,3.333152533,3,1,3,5,,,0.06004149467,0.05582359433,0.8547646403,0.01935148239,0.1679035872,-0.004319187254,-0.005406520329,-2.965258121,3.648804188,3,3,1,5,,,-1.215046406,-1.859476447,3.782505274,1,3,2,1,4,5
1038,2.7,3.316666667,3.4,3.1,3.3,16525.52399,1,32,2,0.6408699155,-1.227339864,-0.61457932,1.020310163,-0.995516479,-1.500933528,-0.6667619944,-0.8077601194,0,0.01882021502,-0.07178839296,0.1379993707,2.591393232,2,-0.02340360731,-0.6525601149,3.400620699,-3.031393766,2,1,4,5,2,,-0.5546174645,-0.7965235114,-1.397873402,5.470183372,1,3,2,1,4,5,-0.0892175734,-0.5139017701,-0.7799867392,-0.03652332723,-0.5591962337,-2.646594286,3.333152533,2,2,1,3,5,,-0.03193987161,-0.03615777194,-0.5536427498,-0.202312693,-1.755370855,-1.518468142,-1.900733709,-2.965258121,3.648804188,1,2,4,3,1,5,-0.5785677433,-1.859476447,3.782505274,2,2,1,4,5,
1040,3,3.866666667,2.8,3.6,4.7,12466.29484,1,12,1,0.5175491571,-0.7981285453,0.8588802218,0.1430731863,-0.1021042541,1.26134789,-0.8959466815,-0.9903806448,0,0.02931537665,-0.07178839296,0.1379993707,2.891553402,2,0.04823822901,1.345021129,3.400620699,-3.031393766,4,5,2,,,,-0.6988986731,-1.003735423,-1.397873402,5.470183372,1,3,2,1,4,5,-0.07352788001,-0.8024395108,-1.225459337,-0.0300185401,-0.4596036673,-2.646594286,3.333152533,2,2,1,3,5,,-0.02385962568,-0.03069032542,-0.4699258506,0.05020783469,0.4356294572,0.07912693173,0.0990466699,-2.965258121,3.648804188,3,3,1,5,,,-0.7710673809,-1.859476447,3.782505274,1,3,2,1,4,5
1041,4.1,3.616666667,2,3.9,4,42496.94583,2,200,5,2.563479662,0.7756460309,0.1891258657,-1.026576161,0.433943063,-0.119792819,0.7995886803,2.039351702,1,0.005027834792,-0.07178839296,0.1379993707,2.196933031,2,-0.003088535974,-0.08611729741,3.400620699,-3.031393766,3,4,5,2,,,0.6169518828,0.8860461712,-1.397873402,5.470183372,2,2,1,4,5,,0.05883899331,1.189466953,1.849839211,0.02514064685,0.3849199116,-2.646594286,3.333152533,3,1,3,5,,,0.01964411512,0.03079461493,0.4715240002,0.09786207229,0.8491025567,1.146664858,1.435331106,-2.965258121,3.648804188,4,1,5,,,,1.193977356,-1.859476447,3.782505274,3,1,4,5,,
1043,4.8,3.333333333,2,4.5,4.7,30122.67088,1,128,4,1.187734962,1.777138948,-0.5699290633,-1.026576161,1.506037712,1.26134789,0.1009351239,0.002069266513,0,-0.043769788,-0.07178839296,0.1379993707,0.801328063,0,-0.02125813253,-0.5927380919,3.400620699,-3.031393766,2,1,4,5,2,,0.2176272571,0.3125491738,-1.397873402,5.470183372,2,2,1,4,5,,0.1471745521,0.3965062499,0.6255895495,0.06799224764,1.041006207,-2.646594286,3.333152533,4,3,5,,,,0.06729840487,0.0697415024,1.067873955,0.1732181162,1.502931118,1.127715707,1.411611557,-2.965258121,3.648804188,4,1,5,,,,0.8399447799,-1.859476447,3.782505274,3,1,4,5,,
1045,2.2,3.4,3.8,2.8,3.7,27398.85641,1,72,3,0.9258201122,-1.942691922,-0.3913278878,1.605134964,-1.531563759,-0.7117102742,-0.05285187811,-0.3857893944,0,0.04032362625,-0.07178839296,0.1379993707,3.206387758,3,-0.0008133618394,-0.02267887257,3.400620699,-3.031393766,3,4,5,2,,,-0.1852744371,-0.2660850883,-1.397873402,5.470183372,1,3,2,1,4,5,-0.148383826,-0.3344552219,-0.5029397607,-0.03542246297,-0.5423412919,-2.646594286,3.333152533,2,2,1,3,5,,-0.03505914658,-0.03683434799,-0.5640023947,-0.2401618809,-2.083770275,-1.659275055,-2.076987982,-2.965258121,3.648804188,1,2,4,3,1,5,0.1188788339,-1.859476447,3.782505274,2,2,1,4,5,
1046,3.7,3.183333333,4.3,1.8,3.8,16451.17939,1,32,2,0.8345229626,0.2033643872,-0.971781671,2.336165667,-3.318388224,-0.5144044757,-0.6709594727,-0.5209875107,0,-0.004513677675,-0.07178839296,0.1379993707,1.924047232,1,-0.0376922749,-1.050969481,3.400620699,-3.031393766,2,1,4,5,2,,-0.440315336,-0.632366538,-1.397873402,5.470183372,1,3,2,1,4,5,0.02801438235,-0.396669805,-0.5989926457,0.09203567356,1.409126878,-2.646594286,3.333152533,4,3,5,,,,0.09664798528,0.09243008494,1.415278792,-0.3440170586,-2.984872103,-2.368901014,-2.965258121,-2.965258121,3.648804188,1,2,4,3,1,5,-0.3680279553,-1.859476447,3.782505274,2,2,1,4,5,
1047,4.9,3.8,2,4.5,4.5,13103.35044,1,12,1,0.9910312295,1.920209408,0.6802790165,-1.026576161,1.506037712,0.8667362928,-0.8599784374,-0.2892209888,0,-0.02374389581,-0.07178839296,0.1379993707,1.374065757,1,0.01167022251,0.3253994882,3.400620699,-3.031393766,3,4,5,2,,,-0.4572152495,-0.656637609,-1.397873402,5.470183372,1,3,2,1,4,5,0.1430496871,-0.5872414112,-0.8932155967,0.007320391946,0.1120800376,-2.646594286,3.333152533,3,1,3,5,,,0.01323205326,0.00640135305,0.09801737219,0.2261209488,1.961943746,1.399152517,1.75138104,-2.965258121,3.648804188,4,1,5,,,,-0.3280097544,-1.859476447,3.782505274,2,2,1,4,5,
1048,3.1,4.033333333,2.2,4,3.6,8468.01231,1,12,1,1.457737923,-0.6550581455,1.305383086,-0.7341638803,0.6126255393,-0.9090160728,-1.121690392,0.4019052684,0,0.0243223235,-0.07178839296,0.1379993707,2.748752832,2,0.03683749959,1.027135849,3.400620699,-3.031393766,4,5,2,,,,-0.850687623,-1.221729755,-1.397873402,5.470183372,1,3,2,1,4,5,-0.06774771214,-0.793210566,-1.211210728,-0.1012912616,-1.550836086,-2.646594286,3.333152533,1,4,2,1,3,5,-0.09358053654,-0.1004112363,-1.537483931,0.09305154532,0.8073639274,0.7059992552,0.8837304711,-2.965258121,3.648804188,3,3,1,5,,,-1.859476447,-1.859476447,3.782505274,1,3,2,1,4,5
1049,3.6,3.883333333,2.4,3.8,4,9243.346685,1,12,1,1.92724824,0.06029396132,0.9035304785,-0.4417515099,0.2552606463,-0.119792819,-1.077914834,1.097183347,0,0.00877754204,-0.07178839296,0.1379993707,2.304174185,2,0.02603499219,0.7259307504,3.400620699,-3.031393766,3,4,5,2,,,-0.758764863,-1.089713335,-1.397873402,5.470183372,1,3,2,1,4,5,-0.006380335428,-0.7349470854,-1.121257901,-0.04210015759,-0.6445811987,-2.646594286,3.333152533,2,2,1,3,5,,-0.03469035774,-0.04152105749,-0.6357647181,0.07823449373,0.6788034439,0.7833983898,0.9806143641,-2.965258121,3.648804188,3,3,1,5,,,0.2015603036,-1.859476447,3.782505274,2,2,1,4,5,
1050,3.8,3.833333333,3.2,3.2,4.6,14085.2564,2,12,1,1.187734962,0.3464348018,0.769579649,0.7278978825,-0.8168340325,1.064042091,-0.8045398593,0.002069266513,1,0.04498166591,-0.07178839296,0.1379993707,3.339607,3,0.03206347302,0.8940222263,3.400620699,-3.031393766,4,5,2,,,,-0.5437324047,-0.7808907628,-1.397873402,5.470183372,1,3,2,1,4,5,0.01783644594,-0.7117649317,-1.0854671,0.01121108141,0.1716490686,-2.646594286,3.333152533,3,1,3,5,,,0.01674164645,0.009910946712,0.1517558396,-0.0022347013,-0.01938943937,-0.01402476244,-0.01755541749,-2.965258121,3.648804188,3,3,1,5,,,-0.5184900165,-1.859476447,3.782505274,2,2,1,4,5,
1051,2.6,3.216666667,3.5,3,3.6,16065.52532,2,32,2,2.390457153,-1.370410204,-0.8824810386,1.166516423,-1.174198866,-0.9090160728,-0.6927335858,1.783129811,1,0.04719729722,-0.07178839296,0.1379993707,3.402973652,3,-0.0237906184,-0.6633511186,3.400620699,-3.031393766,2,1,4,5,2,,-0.5807269216,-0.8340210319,-1.397873402,5.470183372,1,3,2,1,4,5,-0.09719885886,-0.5218830705,-0.7923090458,-0.0129770916,-0.1986878365,-2.646594286,3.333152533,3,1,3,5,,,-0.00821510423,-0.01243300363,-0.1903719902,-0.2175468802,-1.887550592,-0.9698804617,-1.214042187,-2.965258121,3.648804188,2,4,3,1,5,,-0.1315761507,-1.859476447,3.782505274,2,2,1,4,5,
1052,4.1,3.416666667,2,3.3,4.9,18828.30055,2,32,2,1.407885909,0.7756460309,-0.3466776013,-1.026576161,-0.6381515861,1.655959487,-0.5367468596,0.3280815184,1,-0.01415466331,-0.07178839296,0.1379993707,1.648316383,1,-0.0001832886337,-0.005110612605,3.400620699,-3.031393766,3,4,5,2,,,-0.3092069626,-0.4440729618,-1.397873402,5.470183372,1,3,2,1,4,5,0.06544234604,-0.3592418432,-0.5412077308,0.1192525774,1.825835705,-2.646594286,3.333152533,4,3,5,,,,0.1229422837,0.1187243834,1.817893863,0.07198521495,0.6245813966,0.5504564047,0.6890305877,-2.965258121,3.648804188,3,3,1,5,,,-0.326562345,-1.859476447,3.782505274,2,2,1,4,5,
1053,3.1,3.85,2.2,3.6,3.6,51028.5025,2,200,5,0.5175491571,-0.6550581455,0.8142299056,-0.7341638803,-0.1021042541,-0.9090160728,1.28128171,-0.9903806448,1,0.03885450587,-0.07178839296,0.1379993707,3.164371014,3,0.02164875902,0.6036298871,3.400620699,-3.031393766,3,4,5,2,,,0.8326399922,1.195810437,-1.397873402,5.470183372,2,2,1,4,5,,-0.06169463322,1.068933368,1.663747787,-0.03877476975,-0.5936673284,-2.646594286,3.333152533,2,2,1,3,5,,-0.04758255556,-0.03643205389,-0.5578424931,0.03449321166,0.2992811501,-0.02313429862,-0.02895822749,-2.965258121,3.648804188,3,3,1,5,,,1.812635899,-1.859476447,3.782505274,4,4,5,,,
1054,3.8,3.1,3,3.2,4,34173.13479,2,128,4,1.246423483,0.3464348018,-1.195033073,0.4354855418,-0.8168340325,-0.119792819,0.3296249807,0.08897862583,1,0.004354193341,-0.07178839296,0.1379993707,2.177667141,2,-0.04167467728,-1.162010312,3.400620699,-3.031393766,2,1,4,5,2,,0.2721270025,0.390819937,-1.397873402,5.470183372,2,2,1,4,5,,0.04204875231,0.291380465,0.4632861316,0.0744734928,1.140238285,-2.646594286,3.333152533,4,3,5,,,,0.07220758498,0.07465068251,1.143042684,-0.1179087013,-1.023037672,-0.7450336218,-0.9325914979,-2.965258121,3.648804188,2,4,3,1,5,,0.6046462655,-1.859476447,3.782505274,3,1,4,5,,
1055,3.1,2.866666667,1.8,3.8,3.5,22805.35784,2,72,3,1.908627033,-0.6550581455,-1.820137143,-1.318988562,0.2552606463,-1.106321931,-0.3122015595,1.069607973,1,-0.01617722772,-0.07178839296,0.1379993707,1.590471387,1,-0.06198198348,-1.728236675,3.400620699,-3.031393766,2,1,4,5,2,,-0.2471448183,-0.3549413085,-1.397873402,5.470183372,1,3,2,1,4,5,-0.02922813408,-0.2152995318,-0.3189756274,0.04899690673,0.7501749992,-2.646594286,3.333152533,3,1,3,5,,,0.05114304274,0.04936784133,0.7559149861,-0.05229274929,-0.4537192583,-0.07288745046,-0.09123644233,-2.965258121,3.648804188,3,3,1,5,,,-0.7189774513,-1.859476447,3.782505274,2,2,1,4,5,
1056,3.2,3.533333333,2.5,3.6,3.9,10914.18432,2,12,1,0,-0.5119876862,-0.03412557766,-0.2955453396,-0.1021042541,-0.3170986474,-0.9835790992,-1.756797314,1,0.03019433841,-0.07178839296,0.1379993707,2.916691542,2,0.0004990931484,0.01391616184,3.400620699,-3.031393766,3,4,5,2,,,-0.7264945507,-1.043367743,-1.397873402,5.470183372,1,3,2,1,4,5,-0.03995634615,-0.7757654786,-1.184277296,-0.01487978827,-0.2278193682,-2.646594286,3.333152533,3,1,3,5,,,-0.008118472062,-0.0149491718,-0.2288992405,-0.01054244116,-0.09147173911,-0.5078031421,-0.6356396079,-2.965258121,3.648804188,2,4,3,1,5,,-0.478385061,-1.859476447,3.782505274,2,2,1,4,5,
1057,3.3,3.783333333,2.9,3.2,3.6,38294.31023,2,128,4,1.388730168,-0.3689172864,0.6356287599,0.2892793417,-0.8168340325,-0.9090160728,0.562307179,0.2997145951,1,0.04492280632,-0.07178839296,0.1379993707,3.337923527,3,0.01331325527,0.3712120056,3.400620699,-3.031393766,3,4,5,2,,,0.3555628359,0.5106477737,-1.397873402,5.470183372,2,2,1,4,5,,-0.03692756966,0.2124041319,0.3413548172,-0.0283863619,-0.4346139431,-2.646594286,3.333152533,2,2,1,3,5,,-0.03225177154,-0.02980867215,-0.456426084,-0.05783155933,-0.5017768741,-0.3014039993,-0.3772807121,-2.965258121,3.648804188,2,4,3,1,5,,0.4530101717,-1.859476447,3.782505274,3,1,4,5,,
1058,2.4,3.466666667,2.4,3,4,24062.34955,2,72,3,0.4629100561,-1.656551123,-0.2127267271,-0.4417515099,-1.174198866,-0.119792819,-0.2412315905,-1.071293354,1,0.03195402399,-0.07178839296,0.1379993707,2.967018366,2,0.008389085531,0.2339119315,3.400620699,-3.031393766,3,4,5,2,,,-0.2963986695,-0.4256781042,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1280190051,-0.3140904009,-0.471498549,0.01629677042,0.2495143116,-2.646594286,3.333152533,3,1,3,5,,,0.01795504242,0.01617984287,0.2477444112,-0.08084137738,-0.7014220953,-0.7938898802,-0.9937470555,-2.965258121,3.648804188,2,4,3,1,5,,0.5893911719,-1.859476447,3.782505274,3,1,4,5,,
1059,2.5,3.45,3.2,4.1,3.1,56652.72732,2,200,5,1.125991583,-1.513480663,-0.2573770285,0.7278978825,0.7913079858,-1.895545125,1.598826408,-0.08936390281,1,0.06961001456,-0.07178839296,0.1379993707,4.0439744,4,-0.01387265511,-0.3868096769,3.400620699,-3.031393766,3,4,5,2,,,0.9997950792,1.435873032,-1.397873402,5.470183372,3,1,4,5,,,-0.1161857471,1.014442205,1.57961905,-0.1115701571,-1.708212733,-2.646594286,3.333152533,1,4,2,1,3,5,-0.1225608066,-0.1114103124,-1.705900431,-0.1005058065,-0.872040987,-0.6763716936,-0.8466443419,-2.965258121,3.648804188,2,4,3,1,5,,1.456439853,-1.859476447,3.782505274,3,1,4,5,,
1060,4.5,3.25,3.4,3.2,4.8,21274.1429,2,72,3,0.7440237999,1.34792769,-0.7931804657,1.020310163,-0.8168340325,1.458653688,-0.3986541927,-0.6550039053,1,0.007670931518,-0.07178839296,0.1379993707,2.272525311,2,-0.02177974954,-0.6072822809,3.400620699,-3.031393766,2,1,4,5,2,,-0.1621835977,-0.2329227924,-1.397873402,5.470183372,1,3,2,1,4,5,0.1160770282,-0.06999436766,-0.09463940561,0.1024427935,1.568466783,-2.646594286,3.333152533,4,3,5,,,,0.1051832214,0.1034080237,1.583371639,-0.06266781688,-0.5437387824,-0.571555078,-0.7154407501,-2.965258121,3.648804188,2,4,3,1,5,,-0.1704263389,-1.859476447,3.782505274,2,2,1,4,5,
1061,3.5,3.55,2.3,4.1,4.8,18233.86802,1,32,2,0.4629100561,-0.08277645707,0.01052471064,-0.5879576802,0.7913079858,1.458653688,-0.5703086257,-1.071293354,0,-0.002934957622,-0.07178839296,0.1379993707,1.969198346,1,0.01713618077,0.4778062105,3.400620699,-3.031393766,3,4,5,2,,,-0.4047331214,-0.5812644958,-1.397873402,5.470183372,1,3,2,1,4,5,-0.006657713559,-0.4313419163,-0.6525228024,0.01315740589,0.2014485747,-2.646594286,3.333152533,3,1,3,5,,,0.01707782038,0.01285992004,0.1969101578,0.1112792119,0.9655166864,0.4563141763,0.5711886287,-2.965258121,3.648804188,3,3,1,5,,,-1.431680202,-1.859476447,3.782505274,1,3,2,1,4,5
1062,4.8,4.033333333,3.9,4.4,4.6,15685.53943,1,32,2,0.9910312295,1.777138948,1.305383086,1.751341105,1.327355266,1.064042091,-0.7141876221,-0.2892209888,0,0.04235164076,-0.07178839296,0.1379993707,3.264388561,3,0.0345713757,0.9639497995,3.400620699,-3.031393766,4,5,2,,,,-0.3744401634,-0.5377587676,-1.397873402,5.470183372,1,3,2,1,4,5,0.1240627989,-0.3006213903,-0.4507037997,-0.07871031761,-1.205106854,-2.646594286,3.333152533,2,2,1,3,5,,-0.07380084693,-0.07801874727,-1.194612861,0.1017246395,0.8826162219,0.589656949,0.7380996346,-2.965258121,3.648804188,3,3,1,5,,,-0.4865258336,-1.859476447,3.782505274,2,2,1,4,5,
1063,3.9,3.65,2,3.4,4.1,73844.07475,2,200,5,0.9574270844,0.4895052314,0.2784264386,-1.026576161,-0.4594691396,0.07751300186,2.569452524,-0.338983953,1,0.002925625304,-0.07178839296,0.1379993707,2.136810303,2,0.004649243318,0.1296343356,3.400620699,-3.031393766,3,4,5,2,,,1.828650355,2.626247883,-1.397873402,5.470183372,3,1,4,5,,,0.03517249599,1.165800452,1.81330061,0.06481773406,0.9924023151,-2.646594286,3.333152533,4,3,5,,,,0.047154814,0.05830531567,0.8927645087,0.05916452408,0.5133423805,0.3002607822,0.375849694,-2.965258121,3.648804188,3,3,1,5,,,1.107729673,-1.859476447,3.782505274,3,1,4,5,,
1064,3.5,3.633333333,2.3,3,3.6,24568.04934,1,72,3,1.302470207,-0.08277645707,0.2337761521,-0.5879576802,-1.174198866,-0.9090160728,-0.2126796991,0.1719758511,0,-0.01668750495,-0.07178839296,0.1379993707,1.575877547,1,-0.00192622235,-0.05370863527,3.400620699,-3.031393766,3,4,5,2,,,-0.1578595489,-0.2267127335,-1.397873402,5.470183372,1,3,2,1,4,5,-0.009409111924,-0.1954805106,-0.2883770764,0.02503354102,0.3832800388,-2.646594286,3.333152533,3,1,3,5,,,0.02649554238,0.02472034283,0.3785154819,-0.04172762856,-0.3620507419,-0.2285440862,-0.2860787213,-2.965258121,3.648804188,3,3,1,5,,,-0.3907645643,-1.859476447,3.782505274,2,2,1,4,5,
1065,2.7,3.766666667,2.3,4.1,4.3,18198.72047,1,32,2,0.6408699155,-1.227339864,0.5909784436,-0.5879576802,0.7913079858,0.4721246362,-0.5722930431,-0.8077601194,0,0.02483720891,-0.07178839296,0.1379993707,2.763478279,2,0.03551649302,0.9903023839,3.400620699,-3.031393766,4,5,2,,,,-0.5035356879,-0.7231615186,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1040751263,-0.5287593007,-0.8029252291,-0.0624123849,-0.9555748105,-2.646594286,3.333152533,2,2,1,3,5,,-0.05847832933,-0.06269622594,-0.9599962831,0.08733832836,0.7577930689,0.3664047718,0.4586450458,-2.965258121,3.648804188,3,3,1,5,,,-1.339638472,-1.859476447,3.782505274,1,3,2,1,4,5
1067,3.3,4,2.2,3.9,3.6,50716.23823,1,200,5,0.7559289336,-0.3689172864,1.216082454,-0.7341638803,0.433943063,-0.9090160728,1.263651252,-0.6373741031,0,0.01675997302,-0.07178839296,0.1379993707,2.532470703,2,0.03126358241,0.8717189431,3.400620699,-3.031393766,4,5,2,,,,0.8379473686,1.203432679,-1.397873402,5.470183372,2,2,1,4,5,,-0.04408120736,1.086546779,1.690941095,-0.06726840138,-1.029923677,-2.646594286,3.333152533,2,2,1,3,5,,-0.0759549886,-0.06480448693,-0.9922777414,0.08595450968,0.7457863092,0.3999962211,0.5006929636,-2.965258121,3.648804188,3,3,1,5,,,0.8290278912,-1.859476447,3.782505274,3,1,4,5,,
1068,2.7,3.65,2.6,3.8,3.8,48361.86145,2,200,5,0,-1.227339864,0.2784264386,-0.1493391693,0.2552606463,-0.5144044757,1.130722761,-1.756797314,1,0.0527453348,-0.07178839296,0.1379993707,3.5616467,3,0.01503160596,0.4191245735,3.400620699,-3.031393766,3,4,5,2,,,0.689021349,0.9895499945,-1.397873402,5.470183372,2,2,1,4,5,,-0.1002231687,1.030404806,1.604263663,-0.05288482085,-0.8097015023,-2.646594286,3.333152533,2,2,1,3,5,,-0.06065763161,-0.04950712994,-0.7580464482,-0.006352495868,-0.05511758104,-0.480537504,-0.6015100479,-2.965258121,3.648804188,2,4,3,1,5,,0.406214267,-1.859476447,3.782505274,3,1,4,5,,
1069,4,3.55,1.9,3.3,4.1,18724.21011,2,32,2,1.669045925,0.6325756311,0.01052471064,-1.172782421,-0.6381515861,0.07751300186,-0.5426238179,0.7148223519,1,-0.008490918204,-0.07178839296,0.1379993707,1.810298681,1,-0.005041686818,-0.1405767798,3.400620699,-3.031393766,3,4,5,2,,,-0.3289942741,-0.4724908471,-1.397873402,5.470183372,1,3,2,1,4,5,0.04975714162,-0.3749270439,-0.5654240847,0.06796865165,1.040644884,-2.646594286,3.333152533,4,3,5,,,,0.07169875503,0.06748085469,1.033259153,0.04819389805,0.4181554914,0.4923222065,0.6162614822,-2.965258121,3.648804188,3,3,1,5,,,0.6256910563,-1.859476447,3.782505274,3,1,4,5,,
1073,3.1,3.6,1.8,3.5,3.1,19587.6011,2,32,2,0.4629100561,-0.6550581455,0.1444755793,-1.318988562,-0.2807866931,-1.895545125,-0.4938766062,-1.071293354,1,0.01388960704,-0.07178839296,0.1379993707,2.450378418,2,-0.0098824827,-0.2755521536,3.400620699,-3.031393766,3,4,5,2,,,-0.3981662989,-0.5718334317,-1.397873402,5.470183372,1,3,2,1,4,5,-0.05344044045,-0.4781246483,-0.7247505188,-0.02682373486,-0.4106890857,-2.646594286,3.333152533,2,2,1,3,5,,-0.02342873067,-0.027646631,-0.4233211875,-0.004540599883,-0.03939662129,-0.2973707914,-0.3722321689,-2.965258121,3.648804188,2,4,3,1,5,,-0.6829634905,-1.859476447,3.782505274,2,2,1,4,5,
